Linux 3.10.0-229.el7.x86_64 (pgxl8) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:10:22 PM     all     10.03      0.00      1.85      0.02      0.05     88.04
03:11:22 PM     all      1.87      0.00      0.67     12.41      0.06     84.99
03:12:22 PM     all      4.52      0.00      0.50      8.97      0.01     86.00
03:13:22 PM     all      8.42      0.00      3.08     20.13      0.09     68.28
03:14:22 PM     all      1.84      0.00      0.40      0.31      0.00     97.44
03:15:22 PM     all      0.04      0.00      0.19      0.04      0.00     99.73
03:16:22 PM     all      0.11      0.00      0.22      2.58      0.02     97.07
03:17:22 PM     all      9.45      0.00      4.42      3.30      0.03     82.81
03:18:22 PM     all      3.51      0.00      1.48      0.00      0.01     95.00
03:19:22 PM     all     34.90      0.00      0.78      0.05      0.01     64.26
03:20:22 PM     all      4.08      0.00      2.49     34.32      0.03     59.09
03:21:22 PM     all      2.95      0.00      2.09     32.69      0.04     62.22
03:22:22 PM     all      2.20      0.00      1.61     28.97      0.15     67.08
03:23:22 PM     all      2.92      0.00      1.28     11.16      0.06     84.58
03:24:22 PM     all      1.97      0.00      1.37     47.88      0.33     48.45
03:25:22 PM     all      2.27      0.00      1.32     29.67      0.11     66.64
03:26:22 PM     all      0.53      0.00      1.01     27.49      0.13     70.84
03:27:22 PM     all      4.93      0.00      2.45     27.08      0.08     65.46
03:28:22 PM     all      5.35      0.00      2.13     25.01      0.08     67.43
03:29:22 PM     all      0.51      0.00      0.94     26.91      0.14     71.50
03:30:22 PM     all      2.05      0.00      0.86     14.96      0.10     82.04
