Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:56:22 PM     all     10.86      0.00      9.09     24.06      0.05     55.94
02:57:22 PM     all     10.67      0.00      4.64     31.20      0.25     53.23
02:58:22 PM     all      4.16      0.00      4.20     41.41      0.46     49.77
02:59:22 PM     all      1.68      0.00      1.60     37.97      0.04     58.71
03:00:22 PM     all      3.94      0.00      1.98     35.34      0.06     58.68
03:01:22 PM     all      4.00      0.00      2.30     33.81      0.12     59.77
03:02:22 PM     all      8.99      0.00      6.47     29.45      0.10     55.00
03:03:22 PM     all      9.79      0.00      3.11     13.25      0.08     73.77
03:04:22 PM     all     14.76      0.00      1.56      0.00      0.05     83.63
03:05:22 PM     all     21.92      0.00      1.80     12.43      0.04     63.81
03:06:22 PM     all      0.09      0.00      0.38     24.67      0.15     74.71
03:07:22 PM     all      0.04      0.00      0.19     23.56      0.19     76.02
03:08:22 PM     all      8.48      0.00      1.33     21.71      0.14     68.35
03:09:22 PM     all      1.68      0.00      0.56      7.05      0.04     90.67
03:10:22 PM     all     10.99      0.00      1.88      0.07      0.05     87.01
03:11:22 PM     all      1.91      0.00      0.66     11.88      0.06     85.49
03:12:22 PM     all      4.78      0.00      0.59      9.71      0.01     84.91
03:13:22 PM     all     10.32      0.00      3.36     17.34      0.09     68.90
03:14:22 PM     all      0.17      0.00      0.20      0.00      0.00     99.63
03:15:22 PM     all      0.04      0.00      0.18      0.03      0.00     99.74
03:16:22 PM     all      0.13      0.00      0.23      2.09      0.02     97.53
03:17:22 PM     all      9.71      0.00      4.32      3.31      0.03     82.64
03:18:22 PM     all      9.01      0.00      1.70      0.00      0.02     89.28
03:19:22 PM     all     39.93      0.00      0.99      0.07      0.02     59.00
03:20:22 PM     all      3.19      0.00      2.15     40.96      0.03     53.67
03:21:22 PM     all      3.83      0.00      2.43     34.92      0.03     58.78
03:22:22 PM     all      1.30      0.00      1.25     30.65      0.15     66.66
03:23:22 PM     all      3.97      0.00      1.70     16.20      0.09     78.05
03:24:22 PM     all      2.18      0.00      1.47     48.11      0.31     47.92
03:25:22 PM     all      2.75      0.00      1.44     29.33      0.12     66.36
03:26:22 PM     all      0.62      0.00      1.16     28.25      0.15     69.83
03:27:22 PM     all      4.72      0.00      2.33     28.39      0.08     64.48
03:28:22 PM     all      5.53      0.00      2.28     27.74      0.09     64.36
03:29:22 PM     all      0.65      0.00      1.07     27.63      0.15     70.49
03:30:22 PM     all      1.97      0.00      0.80     13.79      0.09     83.34
