Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/21/2015 	_x86_64_	(4 CPU)

02:12:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:48:22 PM     all     78.22      0.00     14.73      0.13      0.03      6.89
02:49:22 PM     all     54.34      0.00     14.00      1.91      0.07     29.68
02:50:22 PM     all     58.49      0.00     17.35      0.14      0.14     23.87
02:51:22 PM     all     58.45      0.00     17.55      0.09      0.15     23.76
02:52:22 PM     all     41.70      0.00     13.96      9.47      0.11     34.76
02:53:22 PM     all      3.03      0.00      1.76     37.98      0.03     57.20
02:54:22 PM     all     10.13      0.00      2.52     30.50      0.09     56.76
02:55:22 PM     all     32.45      0.00      2.28     15.83      0.03     49.41
02:56:22 PM     all     10.91      0.00      7.74     25.70      0.05     55.60
02:57:22 PM     all     12.11      0.00      5.64     31.26      0.28     50.71
02:58:22 PM     all      3.99      0.00      4.02     20.07      0.49     71.42
02:59:22 PM     all      1.92      0.00      1.46     36.74      0.04     59.84
03:00:22 PM     all      4.66      0.00      1.98     31.55      0.05     61.75
03:01:22 PM     all      3.48      0.00      2.04     32.23      0.11     62.13
03:02:22 PM     all      8.07      0.00      5.99     27.67      0.11     58.16
03:03:22 PM     all      9.43      0.00      3.01      6.61      0.03     80.91
03:04:22 PM     all     14.42      0.00      1.49      0.05      0.05     83.99
03:05:22 PM     all     23.33      0.00      1.86     12.18      0.04     62.60
03:06:22 PM     all      0.10      0.00      0.37     24.85      0.11     74.57
03:07:22 PM     all      0.05      0.00      0.19     24.35      0.13     75.28
03:08:22 PM     all      9.25      0.00      1.40     22.40      0.11     66.83
03:09:22 PM     all      1.37      0.00      0.51      5.74      0.03     92.35
03:10:22 PM     all     27.85      0.00      9.35      3.17      0.40     59.23
03:11:22 PM     all     13.88      0.00      5.31     20.74      0.53     59.54
03:12:22 PM     all      4.61      0.00      0.69      9.42      0.01     85.27
03:13:22 PM     all      7.50      0.00      3.43     19.56      0.09     69.43
03:14:22 PM     all      3.13      0.00      0.68     15.02      0.07     81.10
03:15:22 PM     all      0.04      0.00      0.32      0.00      0.00     99.63
03:16:22 PM     all      0.09      0.00      0.38      2.30      0.01     97.22
03:17:22 PM     all      9.27      0.00      3.53      4.16      0.06     82.98
03:18:22 PM     all      3.77      0.00      1.76      0.00      0.01     94.46
03:19:22 PM     all     37.77      0.00      0.99      0.61      0.01     60.62
03:20:22 PM     all      5.75      0.00      3.34     29.14      0.03     61.74
03:21:22 PM     all      1.70      0.00      1.58     31.25      0.09     65.38
03:22:22 PM     all      4.23      0.00      2.16     18.23      0.07     75.32
03:23:22 PM     all      0.94      0.00      0.57      0.18      0.02     98.29
03:24:22 PM     all      1.72      0.00      1.53     31.90      0.30     64.55
03:25:22 PM     all      2.59      0.00      1.59     31.66      0.07     64.08
03:26:22 PM     all      0.86      0.00      1.45     30.79      0.11     66.79
03:27:22 PM     all      4.70      0.00      2.52     27.72      0.06     65.01
03:28:22 PM     all      5.49      0.00      2.27     24.97      0.06     67.20
03:29:22 PM     all      0.25      0.00      0.83     25.53      0.11     73.27
03:30:22 PM     all      0.32      0.00      0.89     29.12      0.13     69.55
